yr_released,race_ethnicity,age_released,crime_class,crime_type,crime_subtype,release_type,super_dist,recidivist,target_pop,sex
2015,White - Non-Hispanic,Under 25,Aggravated Misdemeanor,Property,Forgery/Fraud,Discharged - Expiration of Sentence,,No,Yes,Male
2015,Black - Non-Hispanic,25-34,D Felony,Property,Theft,Parole Granted,,No,Yes,Male
2015,White - Non-Hispanic,25-34,D Felony,Drug,Drug Possession,Parole Granted,6JD,Yes,Yes,Female
2015,Black - Non-Hispanic,45-54,D Felony,Property,Theft,Paroled w/Immediate Discharge,,No,No,Male
2015,Black - Non-Hispanic,25-34,C Felony,Violent,Sex,Released to Special Sentence,5JD,Yes,Yes,Male
2015,Black - Non-Hispanic,25-34,C Felony,Property,Burglary,Parole Granted,1JD,Yes,Yes,Male
2015,Black - Non-Hispanic,Under 25,Aggravated Misdemeanor,Property,Theft,Discharged - Expiration of Sentence,1JD,Yes,Yes,Male
2015,White - Non-Hispanic,45-54,Aggravated Misdemeanor,Public Order,Traffic,Discharged - Expiration of Sentence,,No,No,Male
2015,White - Non-Hispanic,35-44,Aggravated Misdemeanor,Violent,Assault,Parole Granted,4JD,No,Yes,Male
2015,White - Non-Hispanic,25-34,Felony - Enhancement to Original Penalty,Drug,Trafficking,Parole Granted,5JD,Yes,No,Male
2015,White - Non-Hispanic,Under 25,Aggravated Misdemeanor,Violent,Assault,Discharged - Expiration of Sentence,2JD,No,Yes,Male
2015,White - Hispanic,35-44,C Felony,Violent,Assault,Discharged - Expiration of Sentence,,No,Yes,Male
2015,White - Non-Hispanic,Under 25,D Felony,Property,Theft,Discharged - Expiration of Sentence,2JD,Yes,Yes,Male
2015,White - Non-Hispanic,25-34,D Felony,Public Order,OWI,Discharged - Expiration of Sentence,,No,No,Male
2015,White - Non-Hispanic,25-34,Aggravated Misdemeanor,Property,Theft,Discharged - Expiration of Sentence,2JD,Yes,No,Female
2015,Black - Non-Hispanic,25-34,Aggravated Misdemeanor,Public Order,Traffic,Paroled w/Immediate Discharge,,No,No,Male
2015,White - Non-Hispanic,45-54,Aggravated Misdemeanor,Property,Theft,Discharged - Expiration of Sentence,,No,Yes,Male
2015,White - Non-Hispanic,Under 25,D Felony,Public Order,Weapons,Parole Granted,2JD,No,Yes,Male
2015,Black - Non-Hispanic,35-44,C Felony,Drug,Trafficking,Parole Granted,2JD,No,Yes,Male
2015,White - Non-Hispanic,Under 25,Aggravated Misdemeanor,Violent,Other Violent,Discharged - Expiration of Sentence,,No,Yes,Male
2015,White - Non-Hispanic,25-34,Aggravated Misdemeanor,Property,Burglary,Discharged - Expiration of Sentence,2JD,No,Yes,Male
2015,White - Non-Hispanic,25-34,C Felony,Property,Burglary,Parole Granted,2JD,No,Yes,Male
2015,White - Non-Hispanic,35-44,D Felony,Property,Forgery/Fraud,Parole Granted,5JD,No,Yes,Female
2015,White - Non-Hispanic,35-44,Special Sentence 2005,Violent,Sex,Released to Special Sentence,2JD,Yes,No,Male
2015,White - Non-Hispanic,25-34,D Felony,Public Order,OWI,Parole Granted,8JD,No,Yes,Male
2015,White - Non-Hispanic,25-34,D Felony,Property,Burglary,Paroled to Detainer - Out of State,8JD,Yes,Yes,Male
2015,White - Non-Hispanic,35-44,D Felony,Drug,Other Drug,Paroled to Detainer - Out of State,3JD,No,No,Male
2015,White - Non-Hispanic,45-54,C Felony,Property,Theft,Parole Granted,5JD,Yes,Yes,Male
2015,Black - Non-Hispanic,25-34,Felony - Enhancement to Original Penalty,Drug,Trafficking,Parole Granted,1JD,No,No,Male
2015,White - Non-Hispanic,25-34,C Felony,Property,Theft,Parole Granted,6JD,Yes,Yes,Male
2015,White - Non-Hispanic,45-54,Felony - Enhancement to Original Penalty,Other,Other Criminal,Parole Granted,8JD,Yes,No,Male
2015,Black - Non-Hispanic,35-44,Aggravated Misdemeanor,Property,Arson,Paroled w/Immediate Discharge,,No,No,Female
2015,White - Hispanic,25-34,Aggravated Misdemeanor,Violent,Other Violent,Discharged - Expiration of Sentence,,No,No,Female
2015,White - Non-Hispanic,25-34,C Felony,Drug,Trafficking,Parole Granted,8JD,Yes,Yes,Female
2015,White - Non-Hispanic,25-34,Aggravated Misdemeanor,Violent,Assault,Parole Granted,5JD,No,Yes,Male
2015,Black - Non-Hispanic,25-34,D Felony,Violent,Assault,Parole Granted,,No,Yes,Male
2015,White - Non-Hispanic,Under 25,C Felony,Drug,Trafficking,Parole Granted,1JD,Yes,Yes,Female
2015,White - Non-Hispanic,25-34,Aggravated Misdemeanor,Public Order,Traffic,Paroled w/Immediate Discharge,,No,No,Male
2015,White - Hispanic,Under 25,D Felony,Drug,Trafficking,Paroled to Detainer - INS,,No,Yes,Male
2015,Black - Non-Hispanic,25-34,B Felony,Drug,Trafficking,Parole Granted,5JD,No,Yes,Male
2015,White - Non-Hispanic,25-34,Aggravated Misdemeanor,Violent,Other Violent,Parole Granted,1JD,Yes,Yes,Male
2015,White - Non-Hispanic,25-34,C Felony,Drug,Trafficking,Parole Granted,4JD,Yes,No,Male
2015,White - Hispanic,45-54,Felony - Enhancement to Original Penalty,Drug,Trafficking,Parole Granted,,No,No,Male
2015,White - Non-Hispanic,Under 25,Aggravated Misdemeanor,Property,Forgery/Fraud,Parole Granted,5JD,No,Yes,Female
2015,Black - Non-Hispanic,Under 25,C Felony,Property,Theft,Parole Granted,8JD,No,Yes,Male
2015,White - Non-Hispanic,Under 25,D Felony,Public Order,Other Public Order,Parole Granted,1JD,No,Yes,Male
2015,White - Non-Hispanic,35-44,Aggravated Misdemeanor,Public Order,Alcohol,Parole Granted,5JD,No,No,Female
2015,Black - Non-Hispanic,25-34,D Felony,Drug,Trafficking,Discharged - Expiration of Sentence,,No,Yes,Male
2015,White - Non-Hispanic,25-34,D Felony,Property,Burglary,Discharged - Expiration of Sentence,2JD,Yes,Yes,Male
2015,White - Non-Hispanic,25-34,D Felony,Public Order,Weapons,Parole Granted,2JD,No,Yes,Male
2015,White - Non-Hispanic,Under 25,C Felony,Drug,Trafficking,Parole Granted,6JD,Yes,No,Male
2015,White - Non-Hispanic,35-44,C Felony,Property,Theft,Parole Granted,,No,No,Male
2015,Black - Non-Hispanic,Under 25,C Felony,Property,Theft,Parole Granted,8JD,Yes,Yes,Male
2015,Black - Non-Hispanic,35-44,C Felony,Drug,Trafficking,Parole Granted,2JD,Yes,No,Male
2015,White - Non-Hispanic,25-34,Special Sentence 2005,Violent,Sex,Parole Granted,7JD,No,Yes,Male
2015,Black - Non-Hispanic,25-34,C Felony,Property,Burglary,Parole Granted,1JD,No,Yes,Male
2015,White - Non-Hispanic,25-34,D Felony,Violent,Assault,Parole Granted,2JD,Yes,Yes,Male
2015,White - Non-Hispanic,25-34,C Felony,Drug,Trafficking,Parole Granted,3JD,Yes,No,Male
2015,White - Hispanic,25-34,C Felony,Property,Theft,Parole Granted,5JD,No,Yes,Male
2015,White - Non-Hispanic,25-34,D Felony,Property,Burglary,Discharged - Expiration of Sentence,5JD,No,Yes,Male
2015,Black - Non-Hispanic,Under 25,D Felony,Public Order,Weapons,Parole Granted,5JD,No,Yes,Male
2015,Black - Non-Hispanic,25-34,C Felony,Violent,Other Violent,Discharged - Expiration of Sentence,,No,Yes,Male
2015,Black - Non-Hispanic,25-34,D Felony,Drug,Trafficking,Parole Granted,,No,No,Male
2015,White - Non-Hispanic,25-34,C Felony,Drug,Trafficking,Discharged - Expiration of Sentence,5JD,Yes,Yes,Male
2015,White - Non-Hispanic,25-34,D Felony,Other,Other Criminal,Paroled w/Immediate Discharge,,No,No,Female
2015,White - Hispanic,Under 25,Aggravated Misdemeanor,Violent,Sex,Released to Special Sentence,2JD,No,Yes,Male
2015,White - Non-Hispanic,25-34,D Felony,Violent,Assault,Discharged - Expiration of Sentence,,No,Yes,Male
2015,White - Non-Hispanic,Under 25,C Felony,Property,Theft,Parole Granted,2JD,Yes,No,Male
2015,White - Non-Hispanic,25-34,D Felony,Public Order,OWI,Parole Granted,2JD,No,No,Male
2015,White - Hispanic,35-44,C Felony,Drug,Trafficking,Paroled to Detainer - INS,,No,No,Male
2015,White - Non-Hispanic,Under 25,D Felony,Property,Burglary,Parole Granted,4JD,Yes,Yes,Male
2015,Black - Non-Hispanic,Under 25,D Felony,Drug,Trafficking,Discharged - Expiration of Sentence,,No,Yes,Male
2015,Asian or Pacific Islander - Non-Hispanic,25-34,Aggravated Misdemeanor,Other,Other Criminal,Released to Special Sentence,8JD,Yes,No,Male
2015,Black - Non-Hispanic,Under 25,Aggravated Misdemeanor,Property,Burglary,Discharged - Expiration of Sentence,8JD,No,Yes,Male
2015,White - Non-Hispanic,45-54,Aggravated Misdemeanor,Violent,Other Violent,Parole Granted,2JD,No,No,Female
2015,White - Non-Hispanic,25-34,D Felony,Property,Theft,Discharged - Expiration of Sentence,,No,No,Male
2015,White - Non-Hispanic,25-34,C Felony,Violent,Assault,Parole Granted,4JD,Yes,Yes,Female
2015,Black - Non-Hispanic,35-44,D Felony,Drug,Trafficking,Discharged - Expiration of Sentence,,No,Yes,Male
2015,White - Non-Hispanic,25-34,C Felony,Drug,Trafficking,Parole Granted,4JD,No,No,Female
2015,White - Non-Hispanic,25-34,C Felony,Violent,Sex,Released to Special Sentence,5JD,Yes,Yes,Male
2015,White - Non-Hispanic,25-34,D Felony,Violent,Assault,Discharged - Expiration of Sentence,1JD,No,Yes,Male
2015,American Indian or Alaska Native - Non-Hispanic,25-34,Aggravated Misdemeanor,Property,Burglary,Discharged - Expiration of Sentence,,No,Yes,Male
2015,White - Non-Hispanic,25-34,C Felony,Drug,Trafficking,Parole Granted,5JD,No,No,Male
2015,White - Non-Hispanic,Under 25,C Felony,Other,Other Violent,Discharged - Expiration of Sentence,,Yes,Yes,Male
2015,White - Non-Hispanic,35-44,B Felony,Violent,Other Violent,Parole Granted,,No,No,Male
2015,White - Non-Hispanic,35-44,D Felony,Violent,Assault,Parole Granted,5JD,No,Yes,Male
2015,White - Hispanic,Under 25,D Felony,Violent,Assault,Parole Granted,2JD,Yes,Yes,Male
2015,White - Non-Hispanic,25-34,C Felony,Violent,Sex,Released to Special Sentence,4JD,No,No,Male
2015,White - Non-Hispanic,25-34,Aggravated Misdemeanor,Violent,Assault,Discharged - Expiration of Sentence,5JD,No,Yes,Male
2015,Black - Non-Hispanic,25-34,Aggravated Misdemeanor,Violent,Assault,Discharged - Expiration of Sentence,,No,Yes,Male
2015,White - Non-Hispanic,45-54,D Felony,Public Order,OWI,Parole Granted,7JD,No,No,Male
2015,White - Non-Hispanic,25-34,C Felony,Property,Theft,Discharged - Expiration of Sentence,,No,No,Male
2015,White - Non-Hispanic,55 and Older,C Felony,Property,Burglary,Discharged - Expiration of Sentence,,No,Yes,Male
2015,White - Non-Hispanic,25-34,D Felony,Property,Burglary,Discharged - Expiration of Sentence,2JD,Yes,No,Male
2015,Black - Non-Hispanic,Under 25,D Felony,Drug,Trafficking,Discharged - Expiration of Sentence,,No,Yes,Male
2015,White - Hispanic,25-34,C Felony,Violent,Murder/Manslaughter,Discharged - Expiration of Sentence,,No,Yes,Male
2015,White - Non-Hispanic,25-34,D Felony,Property,Vandalism,Paroled to Detainer - Out of State,5JD,No,No,Male
2015,Black - Non-Hispanic,Under 25,Aggravated Misdemeanor,Violent,Other Violent,Discharged - Expiration of Sentence,1JD,No,Yes,Male
2015,Black - Non-Hispanic,25-34,B Felony,Other,Other Criminal,Parole Granted,2JD,Yes,No,Male
2015,White - Non-Hispanic,Under 25,D Felony,Drug,Other Drug,Parole Granted,5JD,No,No,Female
2015,White - Non-Hispanic,25-34,C Felony,Violent,Robbery,Parole Granted,1JD,Yes,Yes,Male
2015,White - Non-Hispanic,35-44,C Felony,Violent,Other Violent,Parole Granted,,No,No,Female
2015,White - Non-Hispanic,25-34,C Felony,Property,Theft,Parole Granted,6JD,Yes,Yes,Male
2015,White - Non-Hispanic,35-44,C Felony,Drug,Trafficking,Parole Granted,8JD,No,Yes,Female
2015,White - Non-Hispanic,Under 25,Aggravated Misdemeanor,Violent,Assault,Discharged - Expiration of Sentence,,No,Yes,Male
2015,American Indian or Alaska Native - Non-Hispanic,25-34,C Felony,Violent,Sex,Released to Special Sentence,3JD,No,Yes,Male
2015,Black - Non-Hispanic,35-44,Aggravated Misdemeanor,Violent,Assault,Discharged - Expiration of Sentence,,No,No,Female
2015,White - Non-Hispanic,25-34,D Felony,Drug,Drug Possession,Paroled to Detainer - Out of State,1JD,Yes,No,Male
2015,White - Hispanic,Under 25,C Felony,Drug,Trafficking,Parole Granted,5JD,No,Yes,Male
2015,American Indian or Alaska Native - Non-Hispanic,Under 25,D Felony,Violent,Murder/Manslaughter,Parole Granted,5JD,No,No,Male
2015,Black - Non-Hispanic,Under 25,C Felony,Property,Burglary,Released to Special Sentence,7JD,No,Yes,Male
2015,Black - Non-Hispanic,45-54,D Felony,Property,Burglary,Parole Granted,7JD,Yes,Yes,Male
2015,White - Non-Hispanic,Under 25,D Felony,Public Order,Weapons,Parole Granted,,Yes,Yes,Male
2015,White - Non-Hispanic,25-34,D Felony,Drug,Drug Possession,Parole Granted,1JD,No,No,Male
2015,White - Non-Hispanic,25-34,D Felony,Property,Theft,Parole Granted,4JD,No,Yes,Male
2015,White - Non-Hispanic,25-34,C Felony,Violent,Robbery,Parole Granted,5JD,No,Yes,Male
2015,Black - Non-Hispanic,25-34,C Felony,Other,Other Criminal,Parole Granted,,No,No,Female
2015,American Indian or Alaska Native - Non-Hispanic,35-44,D Felony,Violent,Assault,Discharged - Expiration of Sentence,,No,Yes,Male
2015,White - Non-Hispanic,Under 25,D Felony,Property,Forgery/Fraud,Discharged - Expiration of Sentence,1JD,No,No,Male
2015,White - Non-Hispanic,35-44,C Felony,Drug,Trafficking,Parole Granted,7JD,No,Yes,Male
2015,White - Non-Hispanic,25-34,D Felony,Public Order,OWI,Parole Granted,1JD,Yes,Yes,Female
2015,White - Non-Hispanic,25-34,Aggravated Misdemeanor,Property,Burglary,Parole Granted,2JD,No,Yes,Female
2015,Black - Non-Hispanic,35-44,D Felony,Drug,Trafficking,Paroled w/Immediate Discharge,,No,No,Male
2015,White - Non-Hispanic,25-34,Serious Misdemeanor,Violent,Assault,Discharged - Expiration of Sentence,5JD,No,Yes,Male
2015,White - Non-Hispanic,25-34,C Felony,Property,Theft,Parole Granted,1JD,Yes,Yes,Male
2015,White - Non-Hispanic,25-34,C Felony,Drug,Trafficking,Parole Granted,5JD,No,Yes,Male
2015,White - Non-Hispanic,25-34,D Felony,Property,Theft,Parole Granted,5JD,Yes,Yes,Female
2015,Black - Non-Hispanic,25-34,C Felony,Drug,Trafficking,Paroled to Detainer - Out of State,,No,No,Male
2015,White - Hispanic,35-44,D Felony,Public Order,OWI,Parole Granted,7JD,No,No,Female
2015,White - Non-Hispanic,Under 25,Aggravated Misdemeanor,Property,Forgery/Fraud,Discharged - Expiration of Sentence,1JD,Yes,Yes,Male
2015,White - Non-Hispanic,Under 25,C Felony,Drug,Trafficking,Parole Granted,3JD,Yes,Yes,Male
2015,White - Non-Hispanic,Under 25,C Felony,Drug,Trafficking,Parole Granted,2JD,Yes,Yes,Male
2015,Black - Non-Hispanic,Under 25,C Felony,Property,Burglary,Parole Granted,1JD,Yes,Yes,Male
2015,White - Hispanic,25-34,C Felony,Drug,Trafficking,Parole Granted,5JD,No,No,Male
2015,White - Non-Hispanic,25-34,D Felony,Public Order,Weapons,Parole Granted,2JD,No,Yes,Male
2015,White - Non-Hispanic,55 and Older,D Felony,Public Order,OWI,Paroled w/Immediate Discharge,,No,No,Female
2015,White - Hispanic,35-44,C Felony,Drug,Trafficking,Parole Granted,3JD,Yes,No,Male
2015,Black - Non-Hispanic,35-44,Aggravated Misdemeanor,Violent,Assault,Parole Granted,5JD,No,Yes,Male
2015,White - Non-Hispanic,25-34,D Felony,Violent,Sex,Parole Granted,8JD,No,No,Male
2015,White - Non-Hispanic,25-34,C Felony,Drug,Trafficking,Parole Granted,5JD,Yes,No,Male
2015,White - Non-Hispanic,Under 25,D Felony,Public Order,Other Public Order,Parole Granted,8JD,Yes,Yes,Male
2015,White - Hispanic,25-34,B Felony,Drug,Trafficking,Parole Granted,1JD,Yes,Yes,Male
2015,White - Non-Hispanic,Under 25,Aggravated Misdemeanor,Violent,Assault,Discharged - Expiration of Sentence,2JD,Yes,Yes,Male
2015,White - Non-Hispanic,25-34,Aggravated Misdemeanor,Violent,Assault,Discharged - Expiration of Sentence,,No,Yes,Male
2015,Black - Non-Hispanic,35-44,D Felony,Public Order,OWI,Discharged - Expiration of Sentence,,No,No,Male
2015,White - Non-Hispanic,25-34,Aggravated Misdemeanor,Drug,Drug Possession,Paroled w/Immediate Discharge,,No,No,Female
2015,White - Non-Hispanic,Under 25,Aggravated Misdemeanor,Violent,Assault,Discharged - Expiration of Sentence,,No,Yes,Male
2015,White - Non-Hispanic,25-34,D Felony,Violent,Assault,Parole Granted,5JD,Yes,Yes,Male
2015,White - Hispanic,25-34,C Felony,Violent,Sex,Paroled to Detainer - INS,,No,No,Male
2015,White - Non-Hispanic,25-34,Aggravated Misdemeanor,Other,Other Criminal,Released to Special Sentence,4JD,Yes,No,Male
2015,Black - Non-Hispanic,25-34,Aggravated Misdemeanor,Violent,Assault,Discharged - Expiration of Sentence,2JD,Yes,Yes,Male
2015,White - Non-Hispanic,25-34,C Felony,Drug,Trafficking,Parole Granted,1JD,No,No,Male
2015,White - Non-Hispanic,35-44,D Felony,Drug,Drug Possession,Parole Granted,3JD,Yes,No,Male
2015,White - Non-Hispanic,25-34,Aggravated Misdemeanor,Other,Other Criminal,Released to Special Sentence,8JD,Yes,No,Male
2015,American Indian or Alaska Native - Non-Hispanic,25-34,Felony - Enhancement to Original Penalty,Other,Other Criminal,Paroled to Detainer - Out of State,3JD,No,No,Male
2015,White - Non-Hispanic,45-54,Aggravated Misdemeanor,Other,Other Criminal,Parole Granted,5JD,No,No,Female
2015,White - Non-Hispanic,25-34,D Felony,Violent,Murder/Manslaughter,Parole Granted,5JD,Yes,Yes,Male
2015,White - Non-Hispanic,Under 25,D Felony,Property,Theft,Paroled to Detainer - Out of State,3JD,Yes,Yes,Male
2015,White - Non-Hispanic,35-44,D Felony,Property,Forgery/Fraud,Discharged - Expiration of Sentence,8JD,Yes,No,Male
2015,White - Non-Hispanic,25-34,D Felony,Violent,Assault,Parole Granted,1JD,No,Yes,Male
2015,White - Non-Hispanic,Under 25,C Felony,Drug,Trafficking,Parole Granted,8JD,Yes,No,Female
2015,White - Non-Hispanic,35-44,D Felony,Property,Burglary,Discharged - Expiration of Sentence,2JD,Yes,Yes,Male
2015,White - Non-Hispanic,55 and Older,B Felony,Violent,Sex,Discharged - Expiration of Sentence,,No,No,Male
2015,White - Hispanic,25-34,Aggravated Misdemeanor,Violent,Sex,Released to Special Sentence,7JD,No,Yes,Male
2015,White - Non-Hispanic,25-34,Aggravated Misdemeanor,Property,Theft,Parole Granted,8JD,No,No,Female
2015,Black - Non-Hispanic,Under 25,D Felony,Drug,Trafficking,Parole Granted,2JD,Yes,Yes,Male
2015,White - Non-Hispanic,55 and Older,Aggravated Misdemeanor,Property,Theft,Discharged - Expiration of Sentence,1JD,No,No,Male
2015,White - Non-Hispanic,25-34,D Felony,Drug,Trafficking,Parole Granted,8JD,No,Yes,Male
2015,White - Non-Hispanic,25-34,B Felony,Drug,Trafficking,Parole Granted,5JD,Yes,Yes,Male
2015,Black - Non-Hispanic,Under 25,D Felony,Public Order,Weapons,Parole Granted,5JD,No,Yes,Male
2015,White - Non-Hispanic,Under 25,D Felony,Public Order,Weapons,Parole Granted,4JD,Yes,Yes,Male
2015,White - Hispanic,Under 25,C Felony,Drug,Trafficking,Parole Granted,2JD,Yes,Yes,Male
2015,White - Non-Hispanic,Under 25,D Felony,Public Order,Flight/Escape,Discharged - Expiration of Sentence,,No,Yes,Male
2015,White - Non-Hispanic,25-34,C Felony,Property,Theft,Discharged - Expiration of Sentence,6JD,Yes,Yes,Male
2015,White - Hispanic,25-34,D Felony,Public Order,OWI,Parole Granted,8JD,No,No,Male
2015,Black - Non-Hispanic,25-34,Felony - Enhancement to Original Penalty,Other,Other Criminal,Parole Granted,2JD,Yes,Yes,Male
2015,White - Hispanic,Under 25,D Felony,Property,Burglary,Parole Granted,7JD,No,Yes,Male
2015,White - Non-Hispanic,Under 25,Felony - Enhancement to Original Penalty,Other,Other Criminal,Parole Granted,3JD,Yes,Yes,Female
2015,Asian or Pacific Islander - Non-Hispanic,45-54,D Felony,Other,Other Criminal,Discharged - Expiration of Sentence,,No,Yes,Male
2015,Black - Non-Hispanic,25-34,D Felony,Violent,Assault,Discharged - Expiration of Sentence,,No,Yes,Male
2015,White - Non-Hispanic,25-34,C Felony,Property,Burglary,Parole Granted,1JD,Yes,Yes,Female
2015,White - Non-Hispanic,25-34,D Felony,Property,Theft,Parole Granted,3JD,Yes,No,Male
2015,White - Non-Hispanic,Under 25,Aggravated Misdemeanor,Violent,Assault,Discharged - Expiration of Sentence,,No,Yes,Male
2015,White - Non-Hispanic,25-34,B Felony,Drug,Trafficking,Parole Granted,1JD,Yes,Yes,Male
2015,Black - Non-Hispanic,35-44,Aggravated Misdemeanor,Public Order,Alcohol,Discharged - Expiration of Sentence,,No,No,Male
2015,White - Non-Hispanic,25-34,D Felony,Public Order,OWI,Discharged - Expiration of Sentence,,No,Yes,Male
2015,White - Non-Hispanic,35-44,D Felony,Drug,Trafficking,Parole Granted,8JD,No,No,Male
2015,White - Non-Hispanic,Under 25,C Felony,Violent,Other Violent,Parole Granted,1JD,No,Yes,Male
2015,Black - Non-Hispanic,25-34,D Felony,Property,Forgery/Fraud,Parole Granted,1JD,No,No,Female
2015,White - Non-Hispanic,Under 25,D Felony,Property,Burglary,Parole Granted,1JD,No,Yes,Male
2015,White - Non-Hispanic,Under 25,Aggravated Misdemeanor,Public Order,OWI,Discharged - Expiration of Sentence,,No,No,Male
2015,White - Non-Hispanic,25-34,Aggravated Misdemeanor,Other,Other Criminal,Released to Special Sentence,3JD,Yes,Yes,Male
2015,Black - Non-Hispanic,25-34,C Felony,Drug,Trafficking,Parole Granted,8JD,Yes,No,Female
2015,White - Non-Hispanic,Under 25,D Felony,Property,Burglary,Parole Granted,,Yes,Yes,Male
